사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2014111400100308,2014년 11월,금요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,자전거,남,51-60세,중상,승용,여,51-60세,상해없음
2.01411E+15,2014년 11월,금요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,중상,승용,여,31-40세,상해없음
2014111400100431,2014년 11월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,41-50세,상해없음,보행자,여,65세 이상,경상
2.01411E+15,2014년 11월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,51-60세,중상,승용,남,51-60세,상해없음
2014111400100647,2014년 11월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,21-30세,경상
2014111500100605,2014년 11월,토요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2014111600100044,2014년 11월,일요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,화물,남,51-60세,경상
2014111600100045,2014년 11월,일요일,서울특별시 광진구 광장동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,61-64세,경상
2014111600100505,2014년 11월,일요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,41-50세,부상신고
2014111700100106,2014년 11월,월요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,21-30세,부상신고
2014111700100517,2014년 11월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,31-40세,경상
2014111800100061,2014년 11월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,경상
2.01411E+15,2014년 11월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,여,51-60세,경상
2014111900100397,2014년 11월,수요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승합,남,51-60세,상해없음
2014111900100398,2014년 11월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,31-40세,상해없음,승용,남,31-40세,경상
2014111900100579,2014년 11월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,원동기,남,41-50세,경상
2014112000100101,2014년 11월,목요일,서울특별시 광진구 화양동,경상사고,0,0,2,1,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,승용,남,31-40세,경상
2014112000100322,2014년 11월,목요일,서울특별시 광진구 능동,사망사고,1,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,원동기,남,13-20세,경상
2014112000100323,2014년 11월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,31-40세,경상
2014112100100054,2014년 11월,금요일,서울특별시 광진구 중곡동,사망사고,1,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,21-30세,상해없음,보행자,남,65세 이상,사망
2014112100100289,2014년 11월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,원동기,남,21-30세,경상
2014112100100361,2014년 11월,금요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,21-30세,부상신고,보행자,남,41-50세,상해없음
2014112100100557,2014년 11월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,자전거,남,20세 이하,중상,승용,남,41-50세,상해없음
2014112100100616,2014년 11월,금요일,서울특별시 광진구 자양동,중상사고,0,1,1,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,부상신고,승용,남,51-60세,중상
2014112100100617,2014년 11월,금요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,경상,승용,여,51-60세,상해없음
2014112200100086,2014년 11월,토요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,,,,
2014112200100224,2014년 11월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2014112200100314,2014년 11월,토요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2014112200100432,2014년 11월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,습기,흐림,단일로 - 기타,화물,남,41-50세,상해없음,원동기,남,31-40세,경상
2014112200100662,2014년 11월,토요일,서울특별시 광진구 화양동,중상사고,0,1,1,0,차대차 - 충돌,신호위반,습기,흐림,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,41-50세,중상
2014112300100086,2014년 11월,일요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,습기,맑음,단일로 - 횡단보도상,승용,남,61-64세,상해없음,보행자,남,51-60세,중상
2014112300100087,2014년 11월,일요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,보행자,남,31-40세,부상신고
2014112300100174,2014년 11월,일요일,서울특별시 광진구 광장동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,21-30세,중상
2014112300100244,2014년 11월,일요일,서울특별시 광진구 광장동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2014112300100417,2014년 11월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,이륜,남,31-40세,경상
2014112300100459,2014년 11월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2014112300100491,2014년 11월,일요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,보행자,남,21-30세,경상
2014112500100422,2014년 11월,화요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,여,21-30세,부상신고
2.01411E+15,2014년 11월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,31-40세,상해없음
2014112600100491,2014년 11월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 횡단보도상,원동기,남,41-50세,상해없음,자전거,여,51-60세,경상
2014112600100651,2014년 11월,수요일,서울특별시 광진구 자양동,중상사고,0,1,2,0,차대차 - 추돌,과속,건조,맑음,단일로 - 기타,승용,남,65세 이상,경상,승용,남,51-60세,경상
2014112700100043,2014년 11월,목요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,보행자,여,41-50세,중상
2014112700100494,2014년 11월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,41-50세,중상
2014112700100495,2014년 11월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2014112700100567,2014년 11월,목요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,원동기,남,21-30세,상해없음,보행자,여,31-40세,중상
2014112700100628,2014년 11월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,원동기,남,51-60세,중상
2014112800100044,2014년 11월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,61-64세,중상
2014112800100062,2014년 11월,금요일,서울특별시 광진구 자양동,중상사고,0,2,0,0,차량단독 - 충돌,과속,건조,맑음,단일로 - 기타,승용,남,61-64세,중상,,,,
2014112800100213,2014년 11월,금요일,서울특별시 광진구 자양동,중상사고,0,1,4,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,원동기,남,51-60세,중상
2014112800100408,2014년 11월,금요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,습기,비,교차로 - 교차로안,승용,여,51-60세,상해없음,자전거,남,65세 이상,중상
2014112800100504,2014년 11월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,41-50세,경상
2014112900100066,2014년 11월,토요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2014112900100094,2014년 11월,토요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,3,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,61-64세,부상신고
2014112900100282,2014년 11월,토요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,2,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,상해없음
2014112900100505,2014년 11월,토요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,65세 이상,경상
2014112900100622,2014년 11월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,41-50세,상해없음
2014113000100043,2014년 11월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,이륜,남,21-30세,경상
2014120100100045,2014년 12월,월요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,13-20세,중상
2014120100100056,2014년 12월,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,화물,남,41-50세,상해없음,보행자,여,65세 이상,중상
2014120100100069,2014년 12월,월요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,승용,기타불명,기타불명,기타불명
2014120100100151,2014년 12월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,여,13-20세,경상
2014120100100255,2014년 12월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,원동기,남,51-60세,경상
2014120100100283,2014년 12월,월요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,미분류 - 미분류,원동기,남,41-50세,중상,승용,남,65세 이상,경상
