사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,발생년도,발생월
2016020900100078.0,2016년 2월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 횡단보도상,승용,남,41-50세,상해없음,자전거,여,51-60세,경상,2016,2
2016021000100027.2,2016년 2월,수요일,서울특별시 광진구 자양동,사망사고,1,0,0,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,21-30세,사망,,,,,2016,2
2016021000100028.0,2016년 2월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,31-40세,상해없음,승용,여,41-50세,경상,2016,2
2016021000100056.0,2016년 2월,수요일,서울특별시 광진구 중곡동,사망사고,1,3,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,사망,승용,남,51-60세,중상,2016,2
2016021100100128.0,2016년 2월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,승용,여,21-30세,경상,2016,2
2016021100100244.0,2016년 2월,목요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상,2016,2
2016021100100272.8,2016년 2월,목요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2016,2
2016021200100024.0,2016년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,2,1,차대차 - 기타,교차로운행방법위반,습기,흐림,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,65세 이상,부상신고,2016,2
2016021200100214.0,2016년 2월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,습기,비,단일로 - 교량,화물,남,51-60세,상해없음,원동기,남,31-40세,경상,2016,2
2016021300100058.0,2016년 2월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,습기,흐림,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,61-64세,상해없음,2016,2
2016021300100172.8,2016년 2월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,흐림,단일로 - 교량,승용,남,41-50세,상해없음,승용,여,51-60세,중상,2016,2
2016021300100268.8,2016년 2월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,보행자,여,21-30세,경상,2016,2
2016021400100252.0,2016년 2월,일요일,서울특별시 광진구 구의동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,건조,맑음,미분류 - 미분류,승용,남,65세 이상,기타불명,승용,남,31-40세,경상,2016,2
2016021500100144.8,2016년 2월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,원동기,남,51-60세,경상,2016,2
2016021500100146.0,2016년 2월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,승용,남,41-50세,경상,2016,2
2016021500100147.2,2016년 2월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,승용,남,61-64세,경상,2016,2
2016021500100378.0,2016년 2월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,자전거,남,12세 이하,경상,2016,2
2016021700100000.8,2016년 2월,수요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,51-60세,경상,2016,2
2016021700100162.0,2016년 2월,수요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,원동기,여,41-50세,부상신고,원동기,남,51-60세,상해없음,2016,2
2016021800100000.8,2016년 2월,목요일,서울특별시 광진구 구의동,경상사고,0,0,2,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,남,41-50세,경상,2016,2
2016021800100232.8,2016년 2월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,51-60세,경상,2016,2
2016021800100428.8,2016년 2월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,원동기,남,51-60세,경상,2016,2
2016021900100075.2,2016년 2월,금요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 횡단보도상,자전거,여,51-60세,경상,승용,남,41-50세,상해없음,2016,2
2016021900100326.0,2016년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 횡단보도상,원동기,남,41-50세,경상,승용,남,51-60세,상해없음,2016,2
2016021900100327.2,2016년 2월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,보행자,남,65세 이상,중상,2016,2
2016022000100000.8,2016년 2월,토요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,41-50세,중상,2016,2
2016022100100036.0,2016년 2월,일요일,서울특별시 광진구 중곡동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,51-60세,상해없음,2016,2
2016022100100404.8,2016년 2월,일요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,자전거,남,20세 이하,상해없음,보행자,여,41-50세,중상,2016,2
2016020000000000.0,2016년 2월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,여,51-60세,경상,2016,2
2016022200100127.2,2016년 2월,월요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,원동기,남,31-40세,중상,2016,2
2016022300100279.2,2016년 2월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,미분류 - 미분류,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2016,2
2016022300100506.0,2016년 2월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,기타불명,보행자,여,13-20세,경상,2016,2
2016022400100018.0,2016년 2월,수요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,65세 이상,중상,2016,2
2016022400100560.8,2016년 2월,수요일,서울특별시 광진구 군자동,경상사고,0,0,5,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2016,2
2016022500100039.2,2016년 2월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,61-64세,상해없음,2016,2
2016022500100063.2,2016년 2월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,건설기계,남,41-50세,경상,2016,2
2016022500100292.0,2016년 2월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,흐림,단일로 - 교량,자전거,남,61-64세,중상,승용,남,61-64세,상해없음,2016,2
2016022500100380.8,2016년 2월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,51-60세,중상,2016,2
2016022500100542.0,2016년 2월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,31-40세,경상,2016,2
2016022500100572.8,2016년 2월,목요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,21-30세,경상,승용,남,41-50세,경상,2016,2
2016022500100574.0,2016년 2월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,원동기,남,13-20세,중상,2016,2
2016022500100575.2,2016년 2월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,승용,남,21-30세,중상,2016,2
2016022600100019.2,2016년 2월,금요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,51-60세,중상,2016,2
2016022600100259.2,2016년 2월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,남,65세 이상,중상,2016,2
2016022600100292.0,2016년 2월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,원동기,남,41-50세,경상,2016,2
2016022600100351.2,2016년 2월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,자전거,여,41-50세,경상,2016,2
2016022600100531.2,2016년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,21-30세,경상,2016,2
2016022600100532.0,2016년 2월,금요일,서울특별시 광진구 중곡동,중상사고,0,2,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,21-30세,경상,승용,남,31-40세,중상,2016,2
2016020000000000.0,2016년 2월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,원동기,여,65세 이상,중상,2016,2
2016022800100186.0,2016년 2월,일요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,결빙,눈,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,여,41-50세,중상,2016,2
2016022900100046.0,2016년 2월,월요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,31-40세,상해없음,보행자,남,51-60세,중상,2016,2
2016022900100059.2,2016년 2월,월요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,화물,남,41-50세,경상,2016,2
2016022900100416.8,2016년 2월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2016,2
2016020000000000.0,2016년 2월,월요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,원동기,남,13-20세,중상,2016,2
2016030000000000.0,2016년 3월,화요일,서울특별시 광진구 군자동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2016,3
2016030100100308.8,2016년 3월,화요일,서울특별시 광진구 군자동,중상사고,0,1,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,65세 이상,경상,승용,남,41-50세,중상,2016,3
2016030000000000.0,2016년 3월,화요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,남,31-40세,중상,2016,3
2016030400100040.8,2016년 3월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,51-60세,경상,2016,3
2016030400100319.2,2016년 3월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,12세 이하,경상,2016,3
2016030400100484.0,2016년 3월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,남,65세 이상,상해없음,보행자,여,41-50세,경상,2016,3
2016030500100006.0,2016년 3월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차량단독 - 충돌,안전운전불이행,습기,비,단일로 - 기타,승용,남,51-60세,상해없음,,,,,2016,3
2016030500100055.2,2016년 3월,토요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,습기,비,단일로 - 기타,승용,여,51-60세,상해없음,원동기,남,41-50세,경상,2016,3
2016030500100132.8,2016년 3월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,41-50세,경상,2016,3
2016030500100188.0,2016년 3월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,여,21-30세,중상,2016,3
