도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
뚝섬로62길,주거지 도로,37.5307654,127.0890623,37.5314164,127.0881084,37.531090899999995,127.08858534999999,,,,129729910,,,,
자양로6길,주거지 도로,37.5320065,127.0864144,37.5318483,127.0860945,37.5319274,127.08625445,,,,129730075,,1,True,
자양로4가길,주거지 도로,37.5320065,127.0864144,37.5315567,127.0868826,37.5317816,127.0866485,,,,129730187,,,,
뚝섬로64길,주거지 도로,37.5330439,127.0888302,37.5335845,127.0886877,37.53331420000001,127.08875895,,,,129730133,,,,
뚝섬로64길,주거지 도로,37.5330439,127.0888302,37.5323977,127.0889179,37.5327208,127.08887405,,,,129730133,,,,
자양로6길,주거지 도로,37.5330439,127.0888302,37.5327322,127.0878107,37.53288805,127.08832045,,,,129730075,,1,True,
자양로6길,주거지 도로,37.5327322,127.0878107,37.5326482,127.087612,37.5326902,127.08771135,,,,129730075,,1,True,
뚝섬로62길,주거지 도로,37.5327322,127.0878107,37.5332611,127.0876285,37.53299665,127.0877196,,,,129730126,,,,
뚝섬로62길,주거지 도로,37.5327322,127.0878107,37.5323062,127.0879751,37.532519199999996,127.0878929,,,,129730126,,,,
자양로6길,주거지 도로,37.5322157,127.0868083,37.5320065,127.0864144,37.5321111,127.08661135,,,,129730075,,1,True,
뚝섬로60길,주거지 도로,37.5322157,127.0868083,37.5324215,127.0867127,37.532318599999996,127.0867605,,,,129730174,,,,
뚝섬로,2차로,37.5332611,127.0876285,37.5331787,127.0873701,37.5332199,127.08749929999999,,,,37398872,,2,,
뚝섬로62길,주거지 도로,37.5332611,127.0876285,37.5327322,127.0878107,37.53299665,127.0877196,,,,129730126,,,,
뚝섬로,2차로,37.5332611,127.0876285,37.5333351,127.0878513,37.533298099999996,127.0877399,,,,37398872,,2,,
뚝섬로64길,주거지 도로,37.5335845,127.0886877,37.5330439,127.0888302,37.53331420000001,127.08875895,,,,129730133,,,,
뚝섬로,2차로,37.5335845,127.0886877,37.5340117,127.0900966,37.5337981,127.08939215,,,,37398872,,2,,
뚝섬로,2차로,37.5335845,127.0886877,37.5333351,127.0878513,37.5334598,127.0882695,,,,37398872,,2,,
뚝섬로,2차로,37.5331787,127.0873701,37.5332611,127.0876285,37.5332199,127.08749929999999,,,,37398872,,2,,
뚝섬로,2차로,37.5331787,127.0873701,37.5328283,127.0864079,37.5330035,127.086889,,,,37398872,,2,,
뚝섬로,주거지 도로,37.5331787,127.0873701,37.5326482,127.087612,37.532913449999995,127.08749105,,,,129730170,,,,
자양로6길,주거지 도로,37.5326482,127.087612,37.5324496,127.087226,37.532548899999995,127.087419,,,,129730075,,1,True,
뚝섬로,주거지 도로,37.5326482,127.087612,37.5331787,127.0873701,37.532913449999995,127.08749105,,,,129730170,,,,
뚝섬로,2차로,37.5328283,127.0864079,37.5331787,127.0873701,37.5330035,127.086889,,,,37398872,,2,,
뚝섬로,2차로,37.5328283,127.0864079,37.5325327,127.0855665,37.5326805,127.0859872,,,,37398872,,2,,
뚝섬로60길,주거지 도로,37.5328283,127.0864079,37.5324215,127.0867127,37.5326249,127.0865603,,,,129730174,,,,
자양로,주도로,37.5320155,127.0858011,37.5323466,127.0855466,37.53218105,127.08567385,,,,59140584,50,5,True,
자양로,주거지 도로,37.5320155,127.0858011,37.5320813,127.0859167,37.5320484,127.0858589,,,,129730176,,,,
뚝섬로60길,주거지 도로,37.5324215,127.0867127,37.5322157,127.0868083,37.532318599999996,127.0867605,,,,129730174,,,,
뚝섬로60길,주거지 도로,37.5324215,127.0867127,37.5328283,127.0864079,37.5326249,127.0865603,,,,129730174,,,,
자양로,주거지 도로,37.5324215,127.0867127,37.5320813,127.0859167,37.5322514,127.0863147,,,,129730176,,,,
자양로4가길,주거지 도로,37.5315567,127.0868826,37.5320065,127.0864144,37.5317816,127.0866485,,,,129730187,,,,
자양로4가길,주거지 도로,37.5315567,127.0868826,37.5314259,127.0869026,37.5314913,127.0868926,,,,129730187,,,,
자양로4가길,주거지 도로,37.5315567,127.0868826,37.5324496,127.087226,37.53200315,127.0870543,,,,129730188,,,,
자양로6길,주거지 도로,37.5324496,127.087226,37.5322157,127.0868083,37.53233265,127.08701715000001,,,,129730075,,1,True,
자양로4가길,주거지 도로,37.5324496,127.087226,37.5315567,127.0868826,37.53200315,127.0870543,,,,129730188,,,,
뚝섬로62길,주거지 도로,37.5317789,127.0880503,37.5323062,127.0879751,37.53204255,127.08801270000001,,,,129729910,,,,
뚝섬로62길,주거지 도로,37.5317789,127.0880503,37.5314164,127.0881084,37.531597649999995,127.08807935,,,,129729910,,,,
뚝섬로62길,주거지 도로,37.5317789,127.0880503,37.5318237,127.0883931,37.5318013,127.0882217,,,,129730191,,,,
뚝섬로64길,주거지 도로,37.5318604,127.0889509,37.5323977,127.0889179,37.532129049999995,127.0889344,,,,129729899,,,,
뚝섬로64길,주거지 도로,37.5318604,127.0889509,37.5313078,127.0890264,37.5315841,127.08898865,,,,129729899,,,,
뚝섬로62길,주거지 도로,37.5318604,127.0889509,37.5318237,127.0883931,37.531842049999995,127.088672,,,,129730191,,,,
자양로4길,주거지 도로,37.5323738,127.0883773,37.5323977,127.0889179,37.53238575,127.0886476,,,,129729885,,,,
자양로4길,주거지 도로,37.5323738,127.0883773,37.5323062,127.0879751,37.532340000000005,127.08817619999999,,,,129729885,,,,
자양로4길,주거지 도로,37.5323738,127.0883773,37.5318237,127.0883931,37.53209875,127.0883852,,,,129730190,,,,
자양로4길,주거지 도로,37.5318237,127.0883931,37.5323738,127.0883773,37.53209875,127.0883852,,,,129730190,,,,
뚝섬로62길,주거지 도로,37.5318237,127.0883931,37.5318604,127.0889509,37.531842049999995,127.088672,,,,129730191,,,,
뚝섬로62길,주거지 도로,37.5318237,127.0883931,37.5317789,127.0880503,37.5318013,127.0882217,,,,129730191,,,,
뚝섬로66길,주거지 도로,37.5334244,127.0901907,37.5340117,127.0900966,37.533718050000004,127.09014364999999,,,,129729873,,,,
뚝섬로66길,주거지 도로,37.5334244,127.0901907,37.5324664,127.0902279,37.5329454,127.0902093,,,,129729873,,,,
구의강변로,주거지 도로,37.5334244,127.0901907,37.5338736,127.0916212,37.533649,127.09090595,,,,129730200,,,,
,,37.5406263,127.1040691,37.5409213,127.1031903,37.5407738,127.1036297,yes,,,"[172203058, 241916275]",,,,
한강 자전거길,,37.5406263,127.1040691,37.5454909,127.1089223,37.543058599999995,127.10649570000001,,,,596546874,,,,
한강 자전거길,,37.5406263,127.1040691,37.5326937,127.0946393,37.53666,127.0993542,,,,596546874,,,,
,,37.5496611,127.110504,37.550333,127.110589,37.54999705,127.1105465,,,,241861281,,,,
한강 자전거길,,37.5496611,127.110504,37.5510545,127.111168,37.5503578,127.110836,,,,596546874,,,,
한강 자전거길,,37.5496611,127.110504,37.5454909,127.1089223,37.547576,127.10971315,,,,596546874,,,,
,,37.5510545,127.111168,37.551116,127.1109447,37.55108525,127.11105635000001,,,,633531313,,,,
한강 자전거길,,37.5510545,127.111168,37.5496611,127.110504,37.5503578,127.110836,,,,596546874,,,,
,,37.527324,127.0802774,37.5273147,127.0842525,37.52731935,127.08226495,,,,172059017,,,True,
,비분류 도로,37.527324,127.0802774,37.5271617,127.0817589,37.52724285,127.08101815,,,,172059023,,,True,
,,37.527324,127.0802774,37.5270483,127.0802099,37.52718615,127.08024365,,,,615884232,,,,
,,37.5274467,127.0800938,37.5273371,127.0800623,37.5273919,127.08007805,,,,172059020,,,True,
,,37.5274467,127.0800938,37.527324,127.0802774,37.52738535,127.0801856,,,,172059021,,,True,
뚝섬로58길,주거지 도로,37.5277611,127.0842904,37.5278008,127.0842841,37.52778095,127.08428725,,,,172059010,,,,
자양강변길,주거지 도로,37.5277611,127.0842904,37.527749,127.0841702,37.527755049999996,127.0842303,,,,85960683,30,1,True,
자양로,주도로,37.527522,127.0892579,37.5287142,127.0883594,37.5281181,127.08880865,,yes,,844484887,60,,True,
,,37.527522,127.0892579,37.5281831,127.0889576,37.52785255,127.08910775000001,,yes,,85983722,,,True,
,,37.5282193,127.0775693,37.5274467,127.0800938,37.527833,127.07883154999999,,,,172059021,,,True,
강변북로,간선도로,37.5282193,127.0775693,37.5274288,127.0811753,37.52782405000001,127.07937229999999,,,,770306762,,,True,
자양강변길,주거지 도로,37.5279334,127.0797357,37.5280047,127.0793027,37.527969049999996,127.0795192,,,,85960683,30,1,True,
뚝섬로52마길,주거지 도로,37.5279334,127.0797357,37.5279684,127.0797523,37.5279509,127.079744,,,,172058997,,,,
,비분류 도로,37.527949,127.0776219,37.5279208,127.0776969,37.5279349,127.0776594,,,,85960686,,2,,
자양중앙나들목,주거지 도로,37.527949,127.0776219,37.5284924,127.0779421,37.5282207,127.077782,yes,,,172058980,,1,True,
,비분류 도로,37.527949,127.0776219,37.529162,127.0744191,37.528555499999996,127.0760205,,,,85960686,,2,,
뚝섬로56가길,주거지 도로,37.5283532,127.0841329,37.5285291,127.085148,37.52844115,127.08464045,,,,172059006,,,,
뚝섬로56가길,주거지 도로,37.5283532,127.0841329,37.528152,127.0828522,37.5282526,127.08349255,,,,172059006,,,,
뚝섬로58길,주거지 도로,37.5283532,127.0841329,37.5278008,127.0842841,37.528076999999996,127.0842085,,,,172059010,,,,
뚝섬로58길,주거지 도로,37.5283532,127.0841329,37.5290876,127.083923,37.5287204,127.08402795,,,,172059010,,,,
뚝섬로52마길,주거지 도로,37.5286883,127.0818977,37.528719,127.0810596,37.52870365,127.08147865000001,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5286883,127.0818977,37.5287012,127.0827995,37.52869475,127.08234859999999,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5286883,127.0818977,37.5281115,127.0818998,37.5283999,127.08189875,,,,172058998,,,,
뚝섬로56가길,주거지 도로,37.5288144,127.0866144,37.5288233,127.0865696,37.52881885,127.086592,,,,172059006,,,,
자양강변길,주거지 도로,37.5288144,127.0866144,37.5279383,127.0855249,37.52837635,127.08606965,,,,85960683,30,1,True,
뚝섬로52마길,주거지 도로,37.5289354,127.0802121,37.5279684,127.0797523,37.5284519,127.07998219999999,,,,172058997,,,,
뚝섬로52마길,주거지 도로,37.5289354,127.0802121,37.5289582,127.0801235,37.5289468,127.0801678,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5289354,127.0802121,37.5288794,127.0804296,37.5289074,127.08032084999999,,,,172058999,30,,,
뚝섬로58길,주거지 도로,37.5290876,127.083923,37.5287012,127.0827995,37.5288944,127.08336125,,,,87646581,,1,True,
뚝섬로58길,주거지 도로,37.5290876,127.083923,37.5283532,127.0841329,37.5287204,127.08402795,,,,172059010,,,,
,,37.5292308,127.0899385,37.5335369,127.0952195,37.53138385,127.092579,,yes,,"[844484884, 830734021]",,,True,
뚝섬로52나길,주거지 도로,37.5291933,127.0813103,37.5296926,127.0815628,37.52944295,127.08143655,,,,172059000,,,,
뚝섬로52라길,주거지 도로,37.5291933,127.0813103,37.528719,127.0810596,37.52895615,127.08118495,,,,172059002,,,,
뚝섬로52라길,주거지 도로,37.5291933,127.0813103,37.5293602,127.0827174,37.52927675,127.08201385000001,,,,172059003,30,1,True,
뚝섬로48길,주거지 도로,37.5296338,127.0768026,37.5301578,127.0769546,37.5298958,127.07687859999999,,,,172058993,,,,
뚝섬로48길,주거지 도로,37.5296338,127.0768026,37.5290082,127.0766001,37.529320999999996,127.07670135,,,,172058993,,,,
뚝섬로46길,주거지 도로,37.5296338,127.0768026,37.5296862,127.0764756,37.52966,127.0766391,,,,174373403,,,,
뚝섬로46길,주거지 도로,37.5297577,127.076142,37.5303067,127.076295,37.530032199999994,127.07621850000001,,,,172058992,,,,
뚝섬로46길,주거지 도로,37.5297577,127.076142,37.5292762,127.0759892,37.52951695,127.07606559999999,,,,172058992,,,,
뚝섬로46길,주거지 도로,37.5297577,127.076142,37.5296862,127.0764756,37.529721949999995,127.07630879999999,,,,174373403,,,,
자양번영로2길,주거지 도로,37.5300313,127.077629,37.5299706,127.0779722,37.53000095,127.0778006,,,,85960684,,1,True,
자양번영로2길,주거지 도로,37.5301578,127.0769546,37.530093,127.0772877,37.5301254,127.07712115,,,,85960684,,1,True,
뚝섬로48길,주거지 도로,37.5301578,127.0769546,37.5306344,127.0770957,37.5303961,127.07702515,,,,172058993,,,,
뚝섬로48길,주거지 도로,37.5301578,127.0769546,37.5296338,127.0768026,37.5298958,127.07687859999999,,,,172058993,,,,
자양번영로2길,주거지 도로,37.5303067,127.076295,37.5302297,127.0766287,37.530268199999995,127.07646185,,,,85960684,,1,True,
뚝섬로46길,주거지 도로,37.5303067,127.076295,37.5313264,127.0765933,37.53081655,127.07644415,,,,172058992,,,,
뚝섬로46길,주거지 도로,37.5303067,127.076295,37.5297577,127.076142,37.530032199999994,127.07621850000001,,,,172058992,,,,
뚝섬로54길,주거지 도로,37.5310178,127.0807446,37.5305995,127.0805328,37.53080865,127.08063870000001,,,,85960679,,,,
뚝섬로54길,주거지 도로,37.5310178,127.0807446,37.5316148,127.0810144,37.5313163,127.08087950000001,,,,85960679,,,,
뚝섬로52가길,주거지 도로,37.5310178,127.0807446,37.5310833,127.0805319,37.53105055,127.08063824999999,,,,172058995,,1,True,
자양로5길,주거지 도로,37.5312699,127.0843769,37.5308984,127.0835521,37.53108415,127.08396450000001,,,,85960674,,,True,
뚝섬로58길,주거지 도로,37.5312699,127.0843769,37.5308997,127.0846666,37.5310848,127.08452175,,,,87646581,,1,True,
자양번영로6길,주거지 도로,37.5320101,127.0774872,37.5322044,127.0768883,37.532107249999996,127.07718775,,,,172058979,,,True,
뚝섬로48길,주거지 도로,37.5320101,127.0774872,37.5316352,127.0773917,37.531822649999995,127.07743945,,,,172058993,,,,
뚝섬로34길,주거지 도로,37.5322434,127.0681551,37.5324247,127.0673545,37.53233405,127.06775479999999,,,,172058988,,,,
뚝섬로34길,주거지 도로,37.5322434,127.0681551,37.5331198,127.0688606,37.532681600000004,127.06850785,,,,172058988,,,,
,주거지 도로,37.5322434,127.0681551,37.531397,127.0685464,37.5318202,127.06835075000001,,,,174373410,,,,
뚝섬로,2차로,37.5323765,127.0784288,37.5324672,127.0781195,37.53242185,127.07827415,,,,37400301,,,,
뚝섬로50길,주거지 도로,37.5323765,127.0784288,37.5319599,127.0782283,37.5321682,127.07832855000001,,,,172058994,,,,
뚝섬로49길,주거지 도로,37.5323765,127.0784288,37.5325853,127.0785211,37.532480899999996,127.07847495,,,,174699462,,,,
뚝섬로,2차로,37.5323765,127.0784288,37.53224,127.0788928,37.53230825,127.0786608,,,,37400301,,,,
뚝섬로34길,주거지 도로,37.5336571,127.069597,37.5331198,127.0688606,37.533388450000004,127.06922879999999,,,,172058988,,,,
뚝섬로34길,주거지 도로,37.5336571,127.069597,37.5339859,127.0697991,37.5338215,127.06969805,,,,172058988,,,,
뚝섬로34길,주거지 도로,37.5336571,127.069597,37.5328051,127.0709473,37.533231099999995,127.07027215,,,,172058983,,,,
능동로6길,주거지 도로,37.5339859,127.0697991,37.5342269,127.0689547,37.5341064,127.06937690000001,,,,85960673,,,,
뚝섬로34길,주거지 도로,37.5339859,127.0697991,37.5336571,127.069597,37.5338215,127.06969805,,,,172058988,,,,
뚝섬로34길,주거지 도로,37.5339859,127.0697991,37.5340285,127.0698221,37.5340072,127.0698106,,,,172058988,,,,
뚝섬로34길,주거지 도로,37.5347961,127.0701853,37.5340285,127.0698221,37.5344123,127.0700037,,,,172058988,,,,
뚝섬로35길,주거지 도로,37.5347961,127.0701853,37.535521,127.0704989,37.535158550000006,127.0703421,,,,174699450,,,,
뚝섬로,2차로,37.5347961,127.0701853,37.53504,127.06933,37.53491805,127.06975765,,,,482173984,,,,
뚝섬로,2차로,37.5347961,127.0701853,37.5343731,127.0716568,37.5345846,127.07092105000001,,,,482173984,,,,
아차산로70길,주거지 도로,37.5401504,127.1022833,37.5409213,127.1031903,37.54053585,127.1027368,,,,172203055,,2,,
아차산로70길,주거지 도로,37.5409213,127.1031903,37.5415459,127.1024404,37.5412336,127.10281535,,,,172203055,,2,,
아차산로70길,주거지 도로,37.5409213,127.1031903,37.5401504,127.1022833,37.54053585,127.1027368,,,,172203055,,2,,
,,37.5409213,127.1031903,37.5406263,127.1040691,37.5407738,127.1036297,yes,,,"[172203058, 241916275]",,,,
뚝섬로52마길,주거지 도로,37.5288004,127.0807364,37.5288794,127.0804296,37.5288399,127.080583,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5288004,127.0807364,37.528719,127.0810596,37.5287597,127.080898,,,,172058999,30,,,
뚝섬로52라길,주거지 도로,37.5288004,127.0807364,37.5292834,127.0809739,37.529041899999996,127.08085515,,,,174373389,,,,
뚝섬로52마길,주거지 도로,37.5288794,127.0804296,37.5289354,127.0802121,37.5289074,127.08032084999999,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5288794,127.0804296,37.5288004,127.0807364,37.5288399,127.080583,,,,172058999,30,,,
뚝섬로52라길,주거지 도로,37.5288794,127.0804296,37.5293726,127.080661,37.529126000000005,127.08054530000001,,,,174373370,,,,
뚝섬로52마길,주거지 도로,37.5289582,127.0801235,37.5290361,127.0798209,37.528997149999995,127.0799722,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5289582,127.0801235,37.5289354,127.0802121,37.5289468,127.0801678,,,,172058999,30,,,
뚝섬로52라길,주거지 도로,37.5289582,127.0801235,37.5294596,127.0803561,37.5292089,127.0802398,,,,174373358,,,,
자양강변길,주거지 도로,37.5290997,127.0762887,37.5291201,127.0762963,37.5291099,127.0762925,,,,174373396,,,,
자양강변길,주거지 도로,37.5290997,127.0762887,37.5292402,127.075975,37.52916995,127.07613185,,,,85960683,30,1,True,
뚝섬로52마길,주거지 도로,37.5291025,127.0794656,37.5291625,127.0791442,37.5291325,127.07930490000001,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5291025,127.0794656,37.5290361,127.0798209,37.5290693,127.07964325,,,,172058999,30,,,
뚝섬로52라길,주거지 도로,37.5291025,127.0794656,37.5296425,127.0796415,37.5293725,127.07955355,,,,174373377,,,,
뚝섬로52마길,주거지 도로,37.5291625,127.0791442,37.5292268,127.0788005,37.52919465,127.07897235,,,,172058999,30,,,
뚝섬로52마길,주거지 도로,37.5291625,127.0791442,37.5291025,127.0794656,37.5291325,127.07930490000001,,,,172058999,30,,,
뚝섬로52라길,주거지 도로,37.5291625,127.0791442,37.5297153,127.0792969,37.5294389,127.07922055,,,,174373382,,,,
