도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
구의로16길,주거지 도로,37.5437397,127.0915066,37.5439096,127.0904748,37.543824650000005,127.0909907,,,,175320397,,,,,22.09292984008789,23.3469123840332,1.253982543945309
구의로16길,주거지 도로,37.5437397,127.0915066,37.5433442,127.0925972,37.543541950000005,127.0920519,,,,175320397,,,,,22.09292984008789,20.40854263305664,1.68438720703125
광나루로44길,주거지 도로,37.5437397,127.0915066,37.5426916,127.0911937,37.54321565,127.09135015,,,,175320502,30.0,,,,22.09292984008789,21.20819664001465,0.8847332000732422
광나루로44길,주거지 도로,37.5437397,127.0915066,37.5443758,127.09167,37.54405775,127.0915883,,,,175320502,30.0,,,,22.09292984008789,22.84584808349609,0.7529182434081996
광나루로30가길,주거지 도로,37.5437685,127.0838934,37.5438622,127.0835969,37.54381535,127.08374515,,,,175320295,,,,,22.92889976501465,23.73458480834961,0.8056850433349609
자양로23길,주거지 도로,37.5437685,127.0838934,37.5441901,127.0840242,37.5439793,127.0839588,,,,175320309,,,,,22.92889976501465,23.30401420593262,0.3751144409179723
자양로23길,주거지 도로,37.5437685,127.0838934,37.5432769,127.0836789,37.5435227,127.08378615,,,,175320309,,,,,22.92889976501465,22.5667610168457,0.36213874816894887
자양로,주거지 도로,37.5437685,127.0838934,37.54359,127.08468,37.54367925,127.0842867,,,,175320305,,,,,22.92889976501465,21.9696044921875,0.9592952728271484
광나루로30길,주거지 도로,37.5438301,127.0817525,37.5443571,127.0820314,37.5440936,127.08189195,,,,175320286,,,,,29.88982582092285,29.0035285949707,0.886297225952152
광나루로30길,주거지 도로,37.5438301,127.0817525,37.5433624,127.0815049,37.54359625,127.0816287,,,,175320286,,,,,29.88982582092285,31.61787605285645,1.7280502319335973
광나루로30나길,주거지 도로,37.5438301,127.0817525,37.5437245,127.0820705,37.5437773,127.0819115,,,,175320301,,,,,29.88982582092285,28.87508392333984,1.0147418975830114
광나루로30가길,주거지 도로,37.5438622,127.0835969,37.5433124,127.0833114,37.5435873,127.08345415,,,,175320293,,,,,23.73458480834961,23.7659969329834,0.03141212463378906
광나루로30가길,주거지 도로,37.5438622,127.0835969,37.5439658,127.0832693,37.543914,127.0834331,,,,175320295,,,,,23.73458480834961,24.77985000610352,1.0452651977539098
광나루로30가길,주거지 도로,37.5438622,127.0835969,37.5437685,127.0838934,37.54381535,127.08374515,,,,175320295,,,,,23.73458480834961,22.92889976501465,0.8056850433349609
천호대로140길,주거지 도로,37.5438476,127.0985941,37.5439809,127.0972081,37.54391425,127.0979011,,,,175320386,,,,,25.90410804748535,30.9041576385498,5.00004959106445
천호대로140길,주거지 도로,37.5438476,127.0985941,37.5441981,127.1000923,37.544022850000005,127.0993432,,,,175320393,,,,,25.90410804748535,23.9064769744873,1.9976310729980504
아차산로69길,주거지 도로,37.5438476,127.0985941,37.5419704,127.0983701,37.542908999999995,127.0984821,,,,175320453,,,,,25.90410804748535,18.06734085083008,7.83676719665527
구의로16길,주거지 도로,37.5439096,127.0904748,37.5437397,127.0915066,37.543824650000005,127.0909907,,,,175320397,,,,,23.3469123840332,22.09292984008789,1.253982543945309
자양로32길,주거지 도로,37.5439096,127.0904748,37.5440094,127.0897861,37.5439595,127.09013045,,,,175320459,,,,,23.3469123840332,23.78976058959961,0.4428482055664098
구의로,3차로,37.5439096,127.0904748,37.5446885,127.09067,37.54429905,127.0905724,,,,516647756,,,,,23.3469123840332,24.63214492797852,1.2852325439453196
구의로,3차로,37.5439096,127.0904748,37.5435236,127.0903842,37.5437166,127.0904295,,,,516647756,,,,,23.3469123840332,22.93428039550781,0.4126319885253906
광나루로30가길,주거지 도로,37.5439658,127.0832693,37.5434254,127.0829711,37.5436956,127.0831202,,,,175320291,,,,,24.77985000610352,24.97667503356934,0.1968250274658203
광나루로30가길,주거지 도로,37.5439658,127.0832693,37.5440731,127.0829299,37.54401945,127.0830996,,,,175320295,,,,,24.77985000610352,26.04506683349609,1.265216827392571
광나루로30가길,주거지 도로,37.5439658,127.0832693,37.5438622,127.0835969,37.543914,127.0834331,,,,175320295,,,,,24.77985000610352,23.73458480834961,1.0452651977539098
자양로32길,주거지 도로,37.5440578,127.0894521,37.5440094,127.0897861,37.5440336,127.0896191,,,,175320459,,,,,23.86216354370117,23.78976058959961,0.07240295410155895
자양로32길,주거지 도로,37.5440578,127.0894521,37.5440883,127.0891162,37.544073049999994,127.08928415,,,,175320459,,,,,23.86216354370117,23.8524055480957,0.00975799560546875
광나루로40길,주거지 도로,37.5440578,127.0894521,37.5435555,127.089338,37.54380664999999,127.08939505,,,,417323985,,,,,23.86216354370117,23.5947265625,0.2674369812011683
광나루로40길,주거지 도로,37.5440578,127.0894521,37.5448316,127.0895057,37.5444447,127.0894789,,,,417323985,,,,,23.86216354370117,24.06387138366699,0.2017078399658203
광나루로30가길,주거지 도로,37.5440731,127.0829299,37.5435359,127.0826384,37.5438045,127.08278415,,,,175320292,,,,,26.04506683349609,26.30255317687988,0.25748634338378906
광나루로30가길,주거지 도로,37.5440731,127.0829299,37.5441692,127.0826257,37.544121149999995,127.0827778,,,,175320295,,,,,26.04506683349609,27.34990310668945,1.3048362731933594
광나루로30가길,주거지 도로,37.5440731,127.0829299,37.5439658,127.0832693,37.54401945,127.0830996,,,,175320295,,,,,26.04506683349609,24.77985000610352,1.265216827392571
광나루로30가길,주거지 도로,37.5441692,127.0826257,37.5436342,127.0823426,37.5439017,127.08248415,,,,175320294,,,,,27.34990310668945,27.61913871765137,0.26923561096192117
광나루로30가길,주거지 도로,37.5441692,127.0826257,37.5442547,127.0823553,37.544211950000005,127.0824905,,,,175320295,,,,,27.34990310668945,28.48220062255859,1.1322975158691406
광나루로30가길,주거지 도로,37.5441692,127.0826257,37.5440731,127.0829299,37.544121149999995,127.0827778,,,,175320295,,,,,27.34990310668945,26.04506683349609,1.3048362731933594
자양로32길,주거지 도로,37.5441646,127.0882775,37.5442187,127.0875621,37.54419165,127.0879198,,,,175320459,,,,,23.59089279174805,23.16576194763184,0.42513084411621094
광나루로38길,주거지 도로,37.5441646,127.0882775,37.5436295,127.088052,37.54389705,127.08816475,,,,417323981,,,,,23.59089279174805,23.57260704040527,0.018285751342780543
자양로32길,주거지 도로,37.5441646,127.0882775,37.5440883,127.0891162,37.54412645,127.08869685,,,,175320459,,,,,23.59089279174805,23.8524055480957,0.26151275634764914
광나루로38길,주거지 도로,37.5441646,127.0882775,37.5448934,127.0883438,37.544529,127.08831065,,,,417323981,,,,,23.59089279174805,23.24861145019531,0.3422813415527415
자양로23길,주거지 도로,37.5441901,127.0840242,37.5437685,127.0838934,37.5439793,127.0839588,,,,175320309,,,,,23.30401420593262,22.92889976501465,0.3751144409179723
자양로29길,주거지 도로,37.5441901,127.0840242,37.5442489,127.0838038,37.5442195,127.083914,,,,175320315,,,,,23.30401420593262,23.88694953918457,0.5829353332519496
자양로29길,주거지 도로,37.5441901,127.0840242,37.5441654,127.0841471,37.54417775,127.08408565,,,,175320315,,,,,23.30401420593262,23.01814460754395,0.2858695983886719
자양로29길,주거지 도로,37.5441654,127.0841471,37.5441901,127.0840242,37.54417775,127.08408565,,,,175320315,,,,,23.01814460754395,23.30401420593262,0.2858695983886719
자양로29길,주거지 도로,37.5441654,127.0841471,37.5440171,127.0847359,37.544091249999994,127.0844415,,,,175320315,,,,,23.01814460754395,22.09622192382812,0.9219226837158274
광나루로34길,주거지 도로,37.5441654,127.0841471,37.5450675,127.0844766,37.54461645,127.08431185,,,,175320303,,,,,23.01814460754395,22.51519775390625,0.5029468536376989
광나루로30가길,주거지 도로,37.5442547,127.0823553,37.5437245,127.0820705,37.5439896,127.0822129,,,,175320290,,,,,28.48220062255859,28.87508392333984,0.39288330078125
광나루로30가길,주거지 도로,37.5442547,127.0823553,37.5443571,127.0820314,37.5443059,127.08219335,,,,175320295,,,,,28.48220062255859,29.0035285949707,0.5213279724121094
광나루로30가길,주거지 도로,37.5442547,127.0823553,37.5441692,127.0826257,37.544211950000005,127.0824905,,,,175320295,,,,,28.48220062255859,27.34990310668945,1.1322975158691406
아차산로,주거지 도로,37.5441981,127.1000923,37.5434912,127.1005223,37.54384465,127.1003073,,,,175320369,,,,,23.9064769744873,19.60265350341797,4.303823471069332
천호대로140길,주거지 도로,37.5441981,127.1000923,37.5451594,127.1013867,37.54467875,127.1007395,,,,175320393,,,,,23.9064769744873,22.65206146240234,1.254415512084961
천호대로140길,주거지 도로,37.5441981,127.1000923,37.5438476,127.0985941,37.544022850000005,127.0993432,,,,175320393,,,,,23.9064769744873,25.90410804748535,1.9976310729980504
자양로32길,주거지 도로,37.54428,127.0867504,37.5442187,127.0875621,37.54424935,127.08715625,,,,175320459,,,,,22.57787895202637,23.16576194763184,0.5878829956054688
광나루로36길,주거지 도로,37.54428,127.0867504,37.5435491,127.0864008,37.54391455,127.0865756,,,,175320491,,,,,22.57787895202637,22.07353973388672,0.504339218139652
자양로32길,주거지 도로,37.54428,127.0867504,37.5444287,127.0850361,37.54435435,127.08589325,,,,175320459,,,,,22.57787895202637,21.93979835510254,0.6380805969238317
광나루로36길,주거지 도로,37.54428,127.0867504,37.544975,127.0870503,37.5446275,127.08690035,,,,175320491,,,,,22.57787895202637,22.64843559265137,0.070556640625
광나루로30길,주거지 도로,37.5443571,127.0820314,37.5438301,127.0817525,37.5440936,127.08189195,,,,175320286,,,,,29.0035285949707,29.88982582092285,0.886297225952152
광나루로30가길,주거지 도로,37.5443571,127.0820314,37.5442547,127.0823553,37.5443059,127.08219335,,,,175320295,,,,,29.0035285949707,28.48220062255859,0.5213279724121094
광나루로30길,주거지 도로,37.5443571,127.0820314,37.5452077,127.0824639,37.5447824,127.08224765,,,,175320286,,,,,29.0035285949707,24.25101470947266,4.75251388549804
광나루로40길,주거지 도로,37.5448316,127.0895057,37.5440578,127.0894521,37.5444447,127.0894789,,,,417323985,,,,,24.06387138366699,23.86216354370117,0.2017078399658203
광나루로20길,주거지 도로,37.5449416,127.0740067,37.5454817,127.0741255,37.54521165,127.0740661,,,,175320282,,,,,23.17197799682617,22.26332092285156,0.9086570739746094
능동로16길,주거지 도로,37.5449416,127.0740067,37.5450081,127.0751556,37.54497485,127.07458115,,,,175320319,,,,,23.17197799682617,21.7880973815918,1.383880615234368
능동로16길,주거지 도로,37.5449416,127.0740067,37.5448913,127.0730313,37.54491645,127.073519,,,,175320319,,,,,23.17197799682617,21.11980247497559,2.052175521850579
광나루로37길,주거지 도로,37.5450309,127.0872766,37.5453717,127.0875929,37.5452013,127.08743475,,,,417138915,,,,,22.87016105651855,23.36189270019531,0.4917316436767578
광나루로36길,주거지 도로,37.544975,127.0870503,37.54428,127.0867504,37.5446275,127.08690035,,,,175320491,,,,,22.64843559265137,22.57787895202637,0.070556640625
광나루로35길,주거지 도로,37.5450775,127.08643,37.5457197,127.087036,37.5453986,127.086733,,,,417138914,,,,,21.7226619720459,23.2717456817627,1.5490837097168004
능동로16길,주거지 도로,37.5450702,127.0752777,37.5451956,127.0756664,37.5451329,127.07547205,,,,175320319,,,,,21.62808799743652,21.23117446899414,0.39691352844237926
능동로16길,주거지 도로,37.5450702,127.0752777,37.5450081,127.0751556,37.545039149999994,127.07521665,,,,175320319,,,,,21.62808799743652,21.7880973815918,0.16000938415528054
광나루로20가길,주거지 도로,37.5450702,127.0752777,37.5454817,127.0741255,37.54527595,127.0747016,,,,175320283,,,,,21.62808799743652,22.26332092285156,0.6352329254150391
광나루로34길,주거지 도로,37.5450675,127.0844766,37.5441654,127.0841471,37.54461645,127.08431185,,,,175320303,,,,,22.51519775390625,23.01814460754395,0.5029468536376989
능동로16길,주거지 도로,37.5451956,127.0756664,37.5452307,127.0757905,37.545213149999995,127.07572845,,,,175320319,,,,,21.23117446899414,21.1336612701416,0.09751319885253906
능동로16길,주거지 도로,37.5451956,127.0756664,37.5450702,127.0752777,37.5451329,127.07547205,,,,175320319,,,,,21.23117446899414,21.62808799743652,0.39691352844237926
광나루로22나길,주거지 도로,37.5451956,127.0756664,37.5455657,127.0759515,37.54538065,127.07580895,,,,381409438,,,,,21.23117446899414,21.38153648376465,0.1503620147705078
능동로16길,주거지 도로,37.5453644,127.0762624,37.5454463,127.0765175,37.54540535,127.07638995,,,,175320319,,,,,20.90657997131348,20.92320823669434,0.016628265380859375
능동로16길,주거지 도로,37.5453644,127.0762624,37.5453194,127.0761036,37.5453419,127.076183,,,,175320319,,,,,20.90657997131348,20.9561653137207,0.04958534240721946
광나루로22가길,주거지 도로,37.5453644,127.0762624,37.5456193,127.0761429,37.54549185,127.07620265,,,,381409441,,,,,20.90657997131348,21.36115264892578,0.45457267761230113
능동로16길,주거지 도로,37.5454463,127.0765175,37.5453644,127.0762624,37.54540535,127.07638995,,,,175320319,,,,,20.92320823669434,20.90657997131348,0.016628265380859375
광나루로24길,주거지 도로,37.5454463,127.0765175,37.5463519,127.076223,37.5458991,127.07637025,,,,175320285,,,,,20.92320823669434,21.61254501342773,0.6893367767333913
,주거지 도로,37.5454463,127.0765175,37.5446839,127.0767268,37.5450651,127.07662215,,,,369210753,20.0,,,,20.92320823669434,18.58883094787598,2.3343772888183594
광나루로20길,주거지 도로,37.5454817,127.0741255,37.5456702,127.0741737,37.54557595,127.0741496,,,,175320282,,,,,22.26332092285156,22.09206008911133,0.17126083374022727
광나루로20길,주거지 도로,37.5454817,127.0741255,37.5449416,127.0740067,37.54521165,127.0740661,,,,175320282,,,,,22.26332092285156,23.17197799682617,0.9086570739746094
광나루로20가길,주거지 도로,37.5454817,127.0741255,37.5450702,127.0752777,37.54527595,127.0747016,,,,175320283,,,,,22.26332092285156,21.62808799743652,0.6352329254150391
광나루로20길,주거지 도로,37.5456702,127.0741737,37.5454817,127.0741255,37.54557595,127.0741496,,,,175320282,,,,,22.09206008911133,22.26332092285156,0.17126083374022727
광나루로20길,주거지 도로,37.5456702,127.0741737,37.5461429,127.0743925,37.54590655,127.0742831,,,,175320282,,,,,22.09206008911133,21.91394233703613,0.17811775207520242
능동로,주거지 도로,37.5456702,127.0741737,37.5458531,127.0734765,37.54576165,127.0738251,,,,"[789794099, 175320318]",,,,,22.09206008911133,21.10439682006836,0.9876632690429723
자양로34길,주거지 도로,37.5457197,127.087036,37.545887,127.0868049,37.54580335,127.08692045,,,,175320399,,,,,23.2717456817627,23.12867164611816,0.14307403564453836
자양로34길,주거지 도로,37.5457197,127.087036,37.5455054,127.0873787,37.54561255,127.08720735,,,,175320399,,,,,23.2717456817627,23.37271499633789,0.10096931457519176
광나루로35길,주거지 도로,37.5457197,127.087036,37.5461504,127.0875251,37.54593505,127.08728055,,,,417138914,,,,,23.2717456817627,23.68582725524902,0.414081573486321
광나루로35길,주거지 도로,37.5457197,127.087036,37.5450775,127.08643,37.5453986,127.086733,,,,417138914,,,,,23.2717456817627,21.7226619720459,1.5490837097168004
자양로36길,주거지 도로,37.5458005,127.0880734,37.5461504,127.0875251,37.54597545,127.08779925,,,,175320405,,,,,23.74983406066895,23.68582725524902,0.06400680541992898
광나루로37길,주거지 도로,37.5458005,127.0880734,37.5454231,127.0876505,37.5456118,127.08786195,,,,417138915,,,,,23.74983406066895,23.42642784118652,0.323406219482429
광나루로37길,주거지 도로,37.5458005,127.0880734,37.5458738,127.0881557,37.54583715,127.08811455,,,,417138915,,,,,23.74983406066895,23.79442977905273,0.04459571838378196
천호대로140길,주거지 도로,37.5457482,127.1019559,37.5451594,127.1013867,37.5454538,127.1016713,,,,175320393,,,,,21.99824905395508,22.65206146240234,0.6538124084472585
능동로17길,주거지 도로,37.5459356,127.0733878,37.5462134,127.0729996,37.5460745,127.0731937,,,,417362128,,,,,20.87578010559082,19.9616813659668,0.9140987396240199
자양로34길,주거지 도로,37.5461407,127.0864587,37.545887,127.0868049,37.54601385,127.0866318,,,,175320399,,,,,22.81897926330566,23.12867164611816,0.3096923828125
자양로36길,주거지 도로,37.5461504,127.0875251,37.5458005,127.0880734,37.54597545,127.08779925,,,,175320405,,,,,23.68582725524902,23.74983406066895,0.06400680541992898
