도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
,주거지 도로,37.5424271,127.0775933,37.5423923,127.0778637,,,,468471042,20.0,,,,16.27597236633301,17.05343627929688,0.7774639129638672
,,37.5427616,127.0771628,37.5428383,127.0772746,,,,373423039,,,,,17.37158393859863,17.27102088928223,0.10056304931639914
,,37.5427616,127.0771628,37.5426995,127.0770692,,,,373423039,,,,,17.37158393859863,17.17185974121094,0.1997241973876882
,,37.5427616,127.0771628,37.5428827,127.0770937,,,,373423037,,,,,17.37158393859863,17.45534706115723,0.08376312255860086
,,37.5427616,127.0771628,37.5426955,127.0773249,,,,373423037,,,,,17.37158393859863,17.26118850708008,0.11039543151854758
,,37.5425346,127.0776844,37.5425289,127.0778776,,,,373423032,,,,,16.67626190185547,16.8886604309082,0.21239852905273082
,,37.5425346,127.0776844,37.5424271,127.0775933,,,,373423032,,,,,16.67626190185547,16.27597236633301,0.4002895355224574
,,37.5425346,127.0776844,37.5426547,127.0775689,,,,373423033,,,,,16.67626190185547,16.98136329650879,0.3051013946533203
,,37.5425289,127.0778776,37.5425346,127.0776844,,,,373423032,,,,,16.8886604309082,16.67626190185547,0.21239852905273082
,주거지 도로,37.5425289,127.0778776,37.5423923,127.0778637,,,,468471043,20.0,,,,16.8886604309082,17.05343627929688,0.16477584838867898
,주거지 도로,37.5425289,127.0778776,37.5428562,127.0779135,,,,468471043,20.0,,,,16.8886604309082,17.14652252197266,0.25786209106446023
,,37.5426995,127.0770692,37.5427616,127.0771628,,,,373423039,,,,,17.17185974121094,17.37158393859863,0.1997241973876882
,,37.5426995,127.0770692,37.5426197,127.0769483,,,,373423039,,,,,17.17185974121094,16.53307723999023,0.6387825012207102
,,37.5426995,127.0770692,37.5429466,127.0769778,,,,373423034,,,,,17.17185974121094,17.40712928771973,0.23526954650878906
,,37.5426995,127.0770692,37.5426035,127.0773108,,,,373423034,,,,,17.17185974121094,17.1696949005127,0.0021648406982421875
,,37.5426547,127.0775689,37.5427276,127.0774959,,,,373423033,,,,,16.98136329650879,16.99194717407227,0.010583877563480115
,,37.5426547,127.0775689,37.5425346,127.0776844,,,,373423033,,,,,16.98136329650879,16.67626190185547,0.3051013946533203
,,37.5426547,127.0775689,37.5426035,127.0773108,,,,373423034,,,,,16.98136329650879,17.1696949005127,0.1883316040039098
,,37.5426547,127.0775689,37.5428748,127.0777206,,,,373423034,,,,,16.98136329650879,17.17322158813477,0.19185829162598012
,,37.5428854,127.0776092,37.5428832,127.0776328,,,,373558212,,,,,17.16048049926758,17.16408348083496,0.00360298156737926
,,37.5428854,127.0776092,37.5427276,127.0774959,,,,373423037,,,,,17.16048049926758,16.99194717407227,0.1685333251953125
,,37.5428854,127.0776092,37.5428613,127.0774347,,,,"[1234568593, 373558212, 1234513093]",,,,,17.16048049926758,17.14159774780273,0.018882751464850855
,,37.5413968,127.0755817,37.5412965,127.0756414,,,,373423046,,,,,16.68124198913574,16.29875564575195,0.38248634338378906
,,37.5426197,127.0769483,37.5426995,127.0770692,,,,373423039,,,,,16.53307723999023,17.17185974121094,0.6387825012207102
,주거지 도로,37.5426197,127.0769483,37.5428928,127.076769,,,,367251084,20.0,,,,16.53307723999023,16.83024406433105,0.2971668243408203
,주거지 도로,37.5426197,127.0769483,37.5424654,127.0771461,,,,367251084,20.0,,,,16.53307723999023,16.054443359375,0.4786338806152308
,,37.5426955,127.0773249,37.5428121,127.0773427,,,,373423042,,,,,17.26118850708008,17.15034675598145,0.11084175109863281
,,37.5426955,127.0773249,37.5426035,127.0773108,,,,373423042,,,,,17.26118850708008,17.1696949005127,0.09149360656738281
,,37.5426955,127.0773249,37.5427616,127.0771628,,,,373423037,,,,,17.26118850708008,17.37158393859863,0.11039543151854758
,,37.5426955,127.0773249,37.5427276,127.0774959,,,,373423037,,,,,17.26118850708008,16.99194717407227,0.2692413330078125
,주거지 도로,37.5415438,127.0757644,37.5412965,127.0756414,,,,367251088,20.0,,,,16.60740661621094,16.29875564575195,0.3086509704589915
,,37.5415438,127.0757644,37.5415623,127.0756811,,,,373423047,,,,,16.60740661621094,17.06027412414551,0.4528675079345703
,주거지 도로,37.5415438,127.0757644,37.5416455,127.075813,,,,367251088,20.0,,,,16.60740661621094,16.7125358581543,0.10512924194335938
,,37.5415623,127.0756811,37.5415438,127.0757644,,,,373423047,,,,,17.06027412414551,16.60740661621094,0.4528675079345703
,주거지 도로,37.5422808,127.0789165,37.5423177,127.0785116,,,,367251080,20.0,,,,18.08293724060059,17.55649566650391,0.5264415740966797
,주거지 도로,37.5422808,127.0789165,37.5422448,127.0795826,,,,367251080,20.0,,,,18.08293724060059,19.03535270690918,0.9524154663085902
,주거지 도로,37.5422808,127.0789165,37.5418885,127.0791513,building_passage,,,"[375884121, 668831531, 375884124, 668831532]",,,,,18.08293724060059,18.59138870239258,0.5084514617919922
,주거지 도로,37.5415506,127.079073,37.5418885,127.0791513,,,,375884121,,,,,18.792724609375,18.59138870239258,0.20133590698241832
,주거지 도로,37.5421362,127.079565,37.5420895,127.0799471,,,,375884123,,,,,18.85837554931641,20.55429458618164,1.6959190368652308
,주거지 도로,37.5422046,127.0799674,37.5422448,127.0795826,,,,367251080,20.0,,,,20.97859573364258,19.03535270690918,1.943243026733402
,주거지 도로,37.5422046,127.0799674,37.5420409,127.0805211,,,,367251080,20.0,,,,20.97859573364258,23.09572219848633,2.11712646484375
,주거지 도로,37.5413115,127.0800027,37.5412823,127.0801968,,,,375884127,,,,,20.72264289855957,21.41177177429199,0.6891288757324183
,주거지 도로,37.5413115,127.0800027,37.5415628,127.0800451,,,,375884127,,,,,20.72264289855957,21.09862518310547,0.37598228454589844
,,37.5413115,127.0800027,37.5413166,127.0799288,,,,375884130,,,,,20.72264289855957,20.38771438598633,0.33492851257323863
,주거지 도로,37.5412391,127.0794436,37.5413687,127.0794598,,,,375884128,,,,,19.49615859985352,19.46511077880859,0.03104782104492898
,,37.541487,127.0802821,37.5415628,127.0800451,,,,375884134,,,,,21.79075813293457,21.09862518310547,0.6921329498291016
,,37.541487,127.0802821,37.5414649,127.0806018,,,,375884136,,,,,21.79075813293457,25.41593933105469,3.6251811981201207
,,37.541487,127.0802821,37.5412431,127.0803996,,,,375884136,,,,,21.79075813293457,24.07571220397949,2.2849540710449183
,,37.5407544,127.0804949,37.5407551,127.0806689,,,,375884137,,,,,25.14735221862793,26.1172924041748,0.9699401855468714
,,37.5407544,127.0804949,37.5411099,127.0805009,,,,375884137,,,,,25.14735221862793,25.25735473632812,0.11000251770019176
,주거지 도로,37.5407544,127.0804949,37.5407756,127.0803095,,,,519675798,,,,,25.14735221862793,24.5825138092041,0.5648384094238281
,,37.5407551,127.0806689,37.5407544,127.0804949,,,,375884137,,,,,26.1172924041748,25.14735221862793,0.9699401855468714
,주거지 도로,37.5407551,127.0806689,37.5407331,127.080781,,,,528467682,20.0,,,,26.1172924041748,26.59638786315918,0.47909545898437855
,서비스 도로,37.5407551,127.0806689,37.5410745,127.0806328,,,driveway,528467681,20.0,,,,26.1172924041748,25.25152587890625,0.8657665252685511
,,37.5411777,127.0803933,37.5407756,127.0803095,,,,375884138,,,,,24.4933967590332,24.5825138092041,0.08911705017090199
,,37.5411777,127.0803933,37.5412431,127.0803996,,,,375884139,,,,,24.4933967590332,24.07571220397949,0.41768455505371094
,,37.5411777,127.0803933,37.5411099,127.0805009,,,,"[375884137, 375884138]",,,,,24.4933967590332,25.25735473632812,0.7639579772949219
,,37.5414125,127.0807949,37.5414757,127.0808051,,,,375884143,,,,,27.23800659179688,27.45293617248535,0.214929580688473
,,37.5414125,127.0807949,37.5414278,127.08069,,,,1214667541,,,,,27.23800659179688,26.67115783691406,0.5668487548828196
,,37.5414125,127.0807949,37.5412431,127.0803996,,,,"[375884136, 375884141, 375884142, 375884143]",,,,,27.23800659179688,24.07571220397949,3.16229438781739
,주거지 도로,37.5420895,127.0799471,37.5421362,127.079565,,,,375884123,,,,,20.55429458618164,18.85837554931641,1.6959190368652308
,주거지 도로,37.5420895,127.0799471,37.5422046,127.0799674,,,,375884126,,,True,,20.55429458618164,20.97859573364258,0.42430114746094105
,주거지 도로,37.5420895,127.0799471,37.5417523,127.0800772,,,,375884123,,,,,20.55429458618164,21.12684059143066,0.5725460052490199
,주거지 도로,37.5417523,127.0800772,37.5417579,127.08,,,,375884123,,,,,21.12684059143066,21.0598258972168,0.06701469421386008
,주거지 도로,37.5417523,127.0800772,37.5415628,127.0800451,,,,375884127,,,,,21.12684059143066,21.09862518310547,0.02821540832519176
,주거지 도로,37.5417523,127.0800772,37.5420895,127.0799471,,,,375884123,,,,,21.12684059143066,20.55429458618164,0.5725460052490199
,주거지 도로,37.5413687,127.0794598,37.5412391,127.0794436,,,,375884128,,,,,19.46511077880859,19.49615859985352,0.03104782104492898
,주거지 도로,37.5413687,127.0794598,37.5417937,127.0795165,,,,375884128,,,,,19.46511077880859,20.04483604431152,0.5797252655029297
,주거지 도로,37.5413687,127.0794598,37.5413166,127.0799288,,,,375884129,,,,,19.46511077880859,20.38771438598633,0.9226036071777415
,주거지 도로,37.5413166,127.0799288,37.5413687,127.0794598,,,,375884129,,,,,20.38771438598633,19.46511077880859,0.9226036071777415
,,37.5413166,127.0799288,37.5413115,127.0800027,,,,375884130,,,,,20.38771438598633,20.72264289855957,0.33492851257323863
,,37.5413166,127.0799288,37.5415569,127.0799657,,,,375884132,,,,,20.38771438598633,21.19608879089355,0.8083744049072195
,주거지 도로,37.5415628,127.0800451,37.5413115,127.0800027,,,,375884127,,,,,21.09862518310547,20.72264289855957,0.37598228454589844
,주거지 도로,37.5415628,127.0800451,37.5417523,127.0800772,,,,375884127,,,,,21.09862518310547,21.12684059143066,0.02821540832519176
,,37.5415628,127.0800451,37.5415569,127.0799657,,,,375884131,,,,,21.09862518310547,21.19608879089355,0.09746360778808238
,,37.5415628,127.0800451,37.541487,127.0802821,,,,375884134,,,,,21.09862518310547,21.79075813293457,0.6921329498291016
,주거지 도로,37.5418885,127.0791513,37.5415506,127.079073,,,,375884121,,,,,18.59138870239258,18.792724609375,0.20133590698241832
,주거지 도로,37.5418885,127.0791513,37.5422808,127.0789165,building_passage,,,"[375884121, 668831531, 668831532, 375884124]",,,,,18.59138870239258,18.08293724060059,0.5084514617919922
,,37.5418885,127.0791513,37.5417937,127.0795165,,,,375884122,,,,,18.59138870239258,20.04483604431152,1.4534473419189382
,주거지 도로,37.5417937,127.0795165,37.5417579,127.08,,,,375884123,,,,,20.04483604431152,21.0598258972168,1.0149898529052805
,주거지 도로,37.5417937,127.0795165,37.5413687,127.0794598,,,,375884128,,,,,20.04483604431152,19.46511077880859,0.5797252655029297
,,37.5417937,127.0795165,37.5418885,127.0791513,,,,375884122,,,,,20.04483604431152,18.59138870239258,1.4534473419189382
,,37.5415569,127.0799657,37.5415628,127.0800451,,,,375884131,,,,,21.19608879089355,21.09862518310547,0.09746360778808238
,,37.5415569,127.0799657,37.5413166,127.0799288,,,,375884132,,,,,21.19608879089355,20.38771438598633,0.8083744049072195
,,37.5415569,127.0799657,37.5417579,127.08,,,,375884132,,,,,21.19608879089355,21.0598258972168,0.1362628936767507
,,37.5415569,127.0799657,37.5415599,127.0798472,,,,375884133,,,,,21.19608879089355,20.99986457824707,0.19622421264648082
,주거지 도로,37.5417579,127.08,37.5417523,127.0800772,,,,375884123,,,,,21.0598258972168,21.12684059143066,0.06701469421386008
,주거지 도로,37.5417579,127.08,37.5417937,127.0795165,,,,375884123,,,,,21.0598258972168,20.04483604431152,1.0149898529052805
,,37.5417579,127.08,37.5415569,127.0799657,,,,375884132,,,,,21.0598258972168,21.19608879089355,0.1362628936767507
,,37.5407756,127.0803095,37.5411777,127.0803933,,,,375884138,,,,,24.5825138092041,24.4933967590332,0.08911705017090199
,주거지 도로,37.5407756,127.0803095,37.5407821,127.0802543,,,,519675798,,,,,24.5825138092041,23.64572143554688,0.936792373657223
,주거지 도로,37.5407756,127.0803095,37.5407544,127.0804949,,,,519675798,,,,,24.5825138092041,25.14735221862793,0.5648384094238281
,,37.5412431,127.0803996,37.5411777,127.0803933,,,,375884139,,,,,24.07571220397949,24.4933967590332,0.41768455505371094
,,37.5412431,127.0803996,37.5414125,127.0807949,,,,"[375884136, 375884141, 375884142, 375884143]",,,,,24.07571220397949,27.23800659179688,3.16229438781739
,,37.5412431,127.0803996,37.541487,127.0802821,,,,375884136,,,,,24.07571220397949,21.79075813293457,2.2849540710449183
,,37.5411099,127.0805009,37.5407544,127.0804949,,,,375884137,,,,,25.25735473632812,25.14735221862793,0.11000251770019176
,,37.5411099,127.0805009,37.5410745,127.0806328,,,,375884140,,,,,25.25735473632812,25.25152587890625,0.005828857421871447
,,37.5411099,127.0805009,37.5411777,127.0803933,,,,"[375884137, 375884138]",,,,,25.25735473632812,24.4933967590332,0.7639579772949219
,,37.5415599,127.0798472,37.5415569,127.0799657,,,,375884133,,,,,20.99986457824707,21.19608879089355,0.19622421264648082
,,37.5414757,127.0808051,37.5414125,127.0807949,,,,375884143,,,,,27.45293617248535,27.23800659179688,0.214929580688473
답십리로82길,주거지 도로,37.5704738,127.0826516,37.5699727,127.0825471,,,,380722303,,,,,21.56613540649414,21.21398162841797,0.3521537780761719
답십리로82길,주거지 도로,37.5704738,127.0826516,37.5709331,127.0827192,,,,380722303,,,,,21.56613540649414,21.65865325927734,0.09251785278319957
면목로17길,주거지 도로,37.5704738,127.0826516,37.5704415,127.0829571,,,,380722307,,,,,21.56613540649414,21.86799430847168,0.30185890197753906
면목로17길,주거지 도로,37.5704738,127.0826516,37.5705182,127.0822441,,,,380722307,,,,,21.56613540649414,21.09617233276367,0.4699630737304723
답십리로82길,주거지 도로,37.5692644,127.0824158,37.5695488,127.0824714,,,,380722303,,,,,20.63543701171875,20.82220649719238,0.18676948547362926
면목로13길,주거지 도로,37.5692644,127.0824158,37.570046,127.08182,,,,380722311,,,,,20.63543701171875,20.56804084777832,0.06739616394042969
면목로13길,주거지 도로,37.5692644,127.0824158,37.5686472,127.082766,,,,789222911,,,,,20.63543701171875,20.55649948120117,0.07893753051758168
면목로,3차로,37.5686472,127.082766,37.5684936,127.0826785,,,,175357616,,,,,20.55649948120117,20.77043151855469,0.21393203735352273
면목로,3차로,37.5686472,127.082766,37.5694727,127.0830932,,,,175357616,,,,,20.55649948120117,20.48190116882324,0.07459831237792969
능동로59길,주거지 도로,37.5686472,127.082766,37.5686621,127.083607,,,,380722313,,,,,20.55649948120117,23.96607398986816,3.409574508666992
면목로13길,주거지 도로,37.5686472,127.082766,37.5692644,127.0824158,,,,789222911,,,,,20.55649948120117,20.63543701171875,0.07893753051758168
동일로,주도로,37.5696033,127.0794863,37.5699492,127.0796085,,,,175357599,,,,,14.56795978546143,14.70342445373535,0.13546466827392045
동일로78길,주거지 도로,37.5696033,127.0794863,37.5695647,127.0795907,,,,380722304,,,,,14.56795978546143,15.09692096710205,0.5289611816406214
동일로,주도로,37.5696033,127.0794863,37.5680136,127.0786249,,,,175357599,,,,,14.56795978546143,14.57978248596191,0.011822700500481176
동일로78길,주거지 도로,37.5691848,127.0806902,37.5689989,127.081225,,,,380722304,,,,,19.44187355041504,20.48867797851562,1.0468044281005824
동일로78길,주거지 도로,37.5691848,127.0806902,37.5693387,127.0802473,,,,380722304,,,,,19.44187355041504,18.35009765625,1.091775894165039
답십리로78길,주거지 도로,37.5691848,127.0806902,37.5701754,127.08125,,,,380722308,,,,,19.44187355041504,19.42855072021484,0.013322830200198865
동일로76나길,주거지 도로,37.5691848,127.0806902,37.5686708,127.0802334,,,,380722323,,,,,19.44187355041504,18.55506896972656,0.8868045806884801
면목로,3차로,37.5684936,127.0826785,37.5686472,127.082766,,,,175357616,,,,,20.77043151855469,20.55649948120117,0.21393203735352273
면목로,3차로,37.5684936,127.0826785,37.5680575,127.0824396,,,,175357616,,,,,20.77043151855469,21.41640472412109,0.6459732055663991
동일로78길,주거지 도로,37.5684936,127.0826785,37.5688238,127.0817287,,,,380722304,,,,,20.77043151855469,21.08563804626465,0.3152065277099574
동일로80길,주거지 도로,37.5705411,127.0797959,37.570501,127.0799377,,,,380722305,,,,,14.12788486480713,14.29920387268066,0.17131900787352983
동일로,주도로,37.5705411,127.0797959,37.5699492,127.0796085,,,,175357599,,,,,14.12788486480713,14.70342445373535,0.5755395889282191
동일로,주도로,37.5705411,127.0797959,37.5713397,127.0799937,,,,175357599,,,,,14.12788486480713,14.03615951538086,0.09172534942627131
동일로80길,주거지 도로,37.5701754,127.08125,37.5700817,127.0816628,,,,380722305,,,,,19.42855072021484,20.31958198547363,0.8910312652587891
답십리로78길,주거지 도로,37.5701754,127.08125,37.5691848,127.0806902,,,,380722308,,,,,19.42855072021484,19.44187355041504,0.013322830200198865
답십리로78길,주거지 도로,37.5701754,127.08125,37.5706194,127.0813155,,,,380722308,,,,,19.42855072021484,19.14861488342285,0.27993583679198863
동일로80길,주거지 도로,37.5701754,127.08125,37.5703195,127.0805814,,,,380722305,,,,,19.42855072021484,17.26198387145996,2.1665668487548793
동일로80길,주거지 도로,37.570046,127.08182,37.570037,127.0819088,,,,380722305,,,,,20.56804084777832,20.68493270874023,0.11689186096191051
동일로80길,주거지 도로,37.570046,127.08182,37.5700817,127.0816628,,,,380722305,,,,,20.56804084777832,20.31958198547363,0.24845886230469105
면목로13길,주거지 도로,37.570046,127.08182,37.5692644,127.0824158,,,,380722311,,,,,20.56804084777832,20.63543701171875,0.06739616394042969
답십리로82길,주거지 도로,37.5699727,127.0825471,37.5695488,127.0824714,,,,380722303,,,,,21.21398162841797,20.82220649719238,0.3917751312255895
답십리로82길,주거지 도로,37.5699727,127.0825471,37.5704738,127.0826516,,,,380722303,,,,,21.21398162841797,21.56613540649414,0.3521537780761719
동일로80길,주거지 도로,37.5699727,127.0825471,37.5700111,127.0821663,,,,380722305,,,,,21.21398162841797,20.95578575134277,0.25819587707519887
답십리로76길,주거지 도로,37.5703195,127.0805814,37.5706785,127.08072,,,,380722306,,,,,17.26198387145996,17.09094619750977,0.17103767395019176
