도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
용마산로8가길,주거지 도로,37.5610784,127.0891648,37.5608315,127.0898083,,,,380760311,,,,
용마산로8가길,주거지 도로,37.5610784,127.0891648,37.5612704,127.0886679,,,,380760311,,,,
용마산로8가길,주거지 도로,37.5608315,127.0898083,37.5610784,127.0891648,,,,380760311,,,,
용마산로8라길,주거지 도로,37.5608315,127.0898083,37.5606061,127.089668,,,,789332757,,,,
용마산로8라길,주거지 도로,37.5608315,127.0898083,37.561135,127.0899605,,,,789332757,,,,
용마산로8가길,주거지 도로,37.5604952,127.0888152,37.560256,127.0896388,,,,380760313,,,,
용마산로8가길,주거지 도로,37.5604952,127.0888152,37.5602186,127.0888646,,,,417050211,,,,
용마산로8가길,주거지 도로,37.5604952,127.0888152,37.5606575,127.0887843,,,,417050211,,,,
긴고랑로39길,주거지 도로,37.5596651,127.091265,37.5599688,127.0915166,,,,238271355,,,,
긴고랑로39길,주거지 도로,37.5596651,127.091265,37.5594308,127.0910574,,,,238271355,,,,
용마산로8가길,주거지 도로,37.5596651,127.091265,37.5601686,127.0896792,,,,380760313,,,,
용마산로8나길,주거지 도로,37.5605457,127.0898272,37.560256,127.0896388,,,,380760314,,,,
용마산로8나길,주거지 도로,37.5605457,127.0898272,37.5606061,127.089668,,,,417059444,,,,
용마산로8나길,주거지 도로,37.5605457,127.0898272,37.5602716,127.0905625,,,,417059444,,,,
용마산로8가길,주거지 도로,37.560256,127.0896388,37.5601686,127.0896792,,,,380760313,,,,
용마산로8가길,주거지 도로,37.560256,127.0896388,37.5604952,127.0888152,,,,380760313,,,,
용마산로8나길,주거지 도로,37.560256,127.0896388,37.5605457,127.0898272,,,,380760314,,,,
긴고랑로37길,주거지 도로,37.5602186,127.0888646,37.5599816,127.0895832,,,,380760315,,,,
용마산로8가길,주거지 도로,37.5602186,127.0888646,37.5596279,127.08898,,,,417050211,,,,
용마산로8가길,주거지 도로,37.5602186,127.0888646,37.5604952,127.0888152,,,,417050211,,,,
용마산로8길,주거지 도로,37.5595356,127.09013,37.5594308,127.0910574,,,,238271352,,,,
용마산로8길,주거지 도로,37.5595356,127.09013,37.5596288,127.0890954,,,,238271352,,,,
긴고랑로37길,주거지 도로,37.5595356,127.09013,37.55897,127.09005,,,,380760324,,,,
긴고랑로37길,주거지 도로,37.5595356,127.09013,37.5599816,127.0895832,,,,380760315,,,,
용마산로8가길,주거지 도로,37.5601686,127.0896792,37.560256,127.0896388,,,,380760313,,,,
긴고랑로37길,주거지 도로,37.5601686,127.0896792,37.5599816,127.0895832,,,,380760316,,,,
용마산로8가길,주거지 도로,37.5601686,127.0896792,37.5596651,127.091265,,,,380760313,,,,
긴고랑로37길,주거지 도로,37.5599816,127.0895832,37.5602186,127.0888646,,,,380760315,,,,
긴고랑로37길,주거지 도로,37.5599816,127.0895832,37.5601686,127.0896792,,,,380760316,,,,
긴고랑로37길,주거지 도로,37.5599816,127.0895832,37.5595356,127.09013,,,,380760315,,,,
긴고랑로39길,주거지 도로,37.5599497,127.0916265,37.5598885,127.0918364,,,,380760318,,,,
긴고랑로39길,주거지 도로,37.5599497,127.0916265,37.5599688,127.0915166,,,,380760318,,,,
긴고랑로39길,주거지 도로,37.5599497,127.0916265,37.5602811,127.0918509,,,,381407797,,,,
긴고랑로39길,주거지 도로,37.5594283,127.092805,37.5598209,127.0919609,,,,380760318,,,,
긴고랑로41길,주거지 도로,37.5594283,127.092805,37.5591859,127.0926917,,,,380760320,,,,
긴고랑로39길,주거지 도로,37.5594283,127.092805,37.5591508,127.0940708,,,,380760318,,,,
긴고랑로39길,주거지 도로,37.5591508,127.0940708,37.5594283,127.092805,,,,380760318,,,,
긴고랑로,주거지 도로,37.5591508,127.0940708,37.558874,127.0930525,,,,516648939,,,,
긴고랑로,주거지 도로,37.5591508,127.0940708,37.5597814,127.0945845,,,,516648939,,,,
용마산로8길,주거지 도로,37.5591859,127.0926917,37.559246,127.0924007,,,,380760319,,,,
긴고랑로41길,주거지 도로,37.5591859,127.0926917,37.5587676,127.0925978,,,,380760320,,,,
긴고랑로41길,주거지 도로,37.5591859,127.0926917,37.5594283,127.092805,,,,380760320,,,,
긴고랑로39길,주거지 도로,37.5598885,127.0918364,37.5598209,127.0919609,,,,380760318,,,,
긴고랑로39길,주거지 도로,37.5598885,127.0918364,37.5599497,127.0916265,,,,380760318,,,,
용마산로8길,주거지 도로,37.5598885,127.0918364,37.5593821,127.0915126,,,,789332755,,,,
용마산로8길,주거지 도로,37.559246,127.0924007,37.5591859,127.0926917,,,,380760319,,,,
용마산로8길,주거지 도로,37.559246,127.0924007,37.5593524,127.0917397,,,,380760319,,,,
"['긴고랑로39길', '용마산로8길']",주거지 도로,37.559246,127.0924007,37.5598209,127.0919609,,,,"[380760322, 789332754]",,,,
용마산로8길,주거지 도로,37.5593524,127.0917397,37.5593821,127.0915126,,,,380760319,,,,
긴고랑로,주거지 도로,37.5593524,127.0917397,37.5586107,127.0916167,,,,380760323,,,,
용마산로8길,주거지 도로,37.5593524,127.0917397,37.559246,127.0924007,,,,380760319,,,,
용마산로8길,주거지 도로,37.5596288,127.0890954,37.5595356,127.09013,,,,238271352,,,,
용마산로8길,주거지 도로,37.5596288,127.0890954,37.5596279,127.08898,,,,238271352,,,,
용마산로8길,주거지 도로,37.5596288,127.0890954,37.5592571,127.0890252,,,,380760326,,,,
용마산로8길,주거지 도로,37.5592571,127.0890252,37.5596288,127.0890954,,,,380760326,,,,
동일로,주도로,37.5630043,127.0758375,37.563293,127.0760044,,,,218790207,,,True,
능동로43길,주거지 도로,37.5614397,127.0802968,37.5616345,127.0797368,,,,380764179,,,True,
긴고랑로12길,주거지 도로,37.5614397,127.0802968,37.5601452,127.0795855,,,,380764201,,,,
긴고랑로12길,주거지 도로,37.5614397,127.0802968,37.5627349,127.0810225,,,,380764201,,,,
능동로43길,주거지 도로,37.560986,127.081601,37.5612197,127.0809293,,,,380764179,,,True,
능동로,2차로,37.560986,127.081601,37.5596715,127.0808784,,,,516648936,,,,
능동로,2차로,37.560986,127.081601,37.5615258,127.0818962,,,,516648936,,,,
능동로44길,주거지 도로,37.5607551,127.0822584,37.5608637,127.0819492,,,,380764180,,,True,
긴고랑로16길,주거지 도로,37.5607551,127.0822584,37.5598104,127.0817603,,,,380764203,,,,
긴고랑로16길,주거지 도로,37.5607551,127.0822584,37.5609682,127.0823807,,,,380764203,,,,
능동로44길,주거지 도로,37.5605645,127.0828012,37.5606409,127.0825836,,,,380764180,,,True,
천호대로109길,주거지 도로,37.5605645,127.0828012,37.5603686,127.0826922,,,,380764204,,,,
능동로44길,주거지 도로,37.5603543,127.0833995,37.5604506,127.0831254,,,,380764180,,,True,
긴고랑로20길,주거지 도로,37.5603543,127.0833995,37.560124,127.0832786,,,,380764205,,,,
긴고랑로26길,주거지 도로,37.5597299,127.0851774,37.5600923,127.0853834,,,,380764207,,,,
긴고랑로26길,주거지 도로,37.5597299,127.0851774,37.5594059,127.0849962,,,,380764222,,,,
용마산로7길,주거지 도로,37.5597299,127.0851774,37.5599129,127.0846563,,,,417059446,,,True,
용마산로7길,주거지 도로,37.5591234,127.0869014,37.5592768,127.0864667,,,,417059446,,,True,
긴고랑로30길,주거지 도로,37.5591234,127.0869014,37.5589722,127.0869257,,,,934505527,,,,
긴고랑로30길,주거지 도로,37.5591234,127.0869014,37.5596096,127.0868001,,,,934505527,,,,
동일로68길,주거지 도로,37.562759,127.0765353,37.5629704,127.075935,,,,380764178,,,True,
긴고랑로2길,주거지 도로,37.562759,127.0765353,37.5616224,127.075887,,,,380764181,,,True,
천호대로101길,주거지 도로,37.5593415,127.0745647,37.5592186,127.0745196,,,,416821842,,,True,
천호대로,,37.5593415,127.0745647,37.5590865,127.0751644,,,,473592404,,,,
천호대로,,37.5593415,127.0745647,37.5596114,127.0742879,,,,473592404,,,,
동일로,주도로,37.5618715,127.0751879,37.5620612,127.0752982,,,,218790207,,,True,
동일로66길,주거지 도로,37.5618715,127.0751879,37.5618488,127.0752677,,,,380764182,,,True,
면목로,3차로,37.5607168,127.0784142,37.56062,127.07836,,,,218790203,,,,
면목로,3차로,37.5607168,127.0784142,37.5611204,127.0786402,,,,218790203,,,,
긴고랑로,2차로,37.5638501,127.077793,37.56369,127.0782554,,,,218790208,,,,
긴고랑로4길,주거지 도로,37.5638501,127.077793,37.5632688,127.0774794,,,,380764183,,,,
긴고랑로,2차로,37.5638501,127.077793,37.5640193,127.0772271,,,,218790208,,,,
동일로68길,주거지 도로,37.5625611,127.0770972,37.562759,127.0765353,,,,380764178,,,True,
긴고랑로4길,주거지 도로,37.5625611,127.0770972,37.5616499,127.076587,,,,380764183,,,,
긴고랑로4길,주거지 도로,37.5625611,127.0770972,37.5630681,127.0773774,,,,380764183,,,,
동일로66길,주거지 도로,37.5614155,127.0764642,37.5611771,127.0771297,,,,380764182,,,True,
긴고랑로4길,주거지 도로,37.5614155,127.0764642,37.5616499,127.076587,,,,380764183,,,,
긴고랑로,2차로,37.5636187,127.0784658,37.56369,127.0782554,,,,218790208,,,,
긴고랑로,2차로,37.5636187,127.0784658,37.5634038,127.0790976,,,,218790208,,,,
긴고랑로6길,주거지 도로,37.5636187,127.0784658,37.5629058,127.0780738,,,,380764184,,,,
동일로68길,주거지 도로,37.5623317,127.0777549,37.5623941,127.0775715,,,,380764178,,,True,
긴고랑로6길,주거지 도로,37.5623317,127.0777549,37.5615387,127.0773328,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5623317,127.0777549,37.5627945,127.0780106,,,,380764184,,,,
동일로68길,주거지 도로,37.5621195,127.0783812,37.5621791,127.0781965,,,,380764178,,,True,
긴고랑로8길,주거지 도로,37.5621195,127.0783812,37.561565,127.078102,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5621195,127.0783812,37.5625007,127.0785954,,,,380764185,,,,
동일로66길,주거지 도로,37.5609514,127.0777596,37.5608484,127.078047,,,,380764182,,,True,
긴고랑로8길,주거지 도로,37.5609514,127.0777596,37.5605146,127.0775168,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5609514,127.0777596,37.561565,127.078102,,,,380764185,,,,
긴고랑로2길,주거지 도로,37.5630542,127.076684,37.562759,127.0765353,,,,380764181,,,True,
동일로,주거지 도로,37.5630542,127.076684,37.5632661,127.0760945,,,,380764186,,,,
긴고랑로2길,주거지 도로,37.5634625,127.076917,37.5630542,127.076684,,,,380764181,,,True,
긴고랑로2길,주거지 도로,37.5634625,127.076917,37.5632688,127.0774794,,,,380764187,,,,
긴고랑로4길,주거지 도로,37.5632688,127.0774794,37.5630681,127.0773774,,,,380764183,,,,
긴고랑로4길,주거지 도로,37.5632688,127.0774794,37.5638501,127.077793,,,,380764183,,,,
긴고랑로2길,주거지 도로,37.5632688,127.0774794,37.5634625,127.076917,,,,380764187,,,,
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5625611,127.0770972,,,,380764183,,,,
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5632688,127.0774794,,,,380764183,,,,
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5628379,127.0780359,,,,380764188,,,,
긴고랑로6길,주거지 도로,37.5628379,127.0780359,37.5627945,127.0780106,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5628379,127.0780359,37.5629058,127.0780738,,,,380764184,,,,
긴고랑로4길,주거지 도로,37.5628379,127.0780359,37.5630681,127.0773774,,,,380764188,,,,
동일로66길,주거지 도로,37.5611771,127.0771297,37.5609514,127.0777596,,,,380764182,,,True,
긴고랑로6길,주거지 도로,37.5611771,127.0771297,37.5614752,127.0772908,,,,380764184,,,,
동일로68길,주거지 도로,37.5624817,127.0773227,37.5625611,127.0770972,,,,380764178,,,True,
"['동일로68길', '긴고랑로4길']",주거지 도로,37.5624817,127.0773227,37.5616499,127.076587,,,,"[789738651, 380764189]",,,,
긴고랑로4길,주거지 도로,37.5616499,127.076587,37.5614155,127.0764642,,,,380764183,,,,
긴고랑로4길,주거지 도로,37.5616499,127.076587,37.5625611,127.0770972,,,,380764183,,,,
"['동일로68길', '긴고랑로4길']",주거지 도로,37.5616499,127.076587,37.5624817,127.0773227,,,,"[789738651, 380764189]",,,,
동일로68길,주거지 도로,37.5623941,127.0775715,37.5624817,127.0773227,,,,380764178,,,True,
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5623941,127.0775715,37.5615387,127.0773328,,,,"[789738650, 380764190]",,,,
긴고랑로6길,주거지 도로,37.5615387,127.0773328,37.5614752,127.0772908,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5615387,127.0773328,37.5623317,127.0777549,,,,380764184,,,,
"['동일로68길', '긴고랑로6길']",주거지 도로,37.5615387,127.0773328,37.5623941,127.0775715,,,,"[789738650, 380764190]",,,,
긴고랑로6길,주거지 도로,37.5614752,127.0772908,37.5611771,127.0771297,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5614752,127.0772908,37.5615387,127.0773328,,,,380764184,,,,
"['동일로68길', '긴고랑로6길']",주거지 도로,37.5614752,127.0772908,37.5621791,127.0781965,,,,"[789738649, 380764191]",,,,
동일로68길,주거지 도로,37.5621791,127.0781965,37.5623317,127.0777549,,,,380764178,,,True,
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5621791,127.0781965,37.5614752,127.0772908,,,,"[789738649, 380764191]",,,,
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5609514,127.0777596,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5621195,127.0783812,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5614002,127.0785555,,,,380764192,,,,
긴고랑로8길,주거지 도로,37.5614002,127.0785555,37.561565,127.078102,,,,380764192,,,,
동일로66길,주거지 도로,37.5608484,127.078047,37.5607844,127.0782257,,,,380764182,,,True,
"['면목로', '동일로66길']",주거지 도로,37.5608484,127.078047,37.5611204,127.0786402,,,,"[789738648, 380764193]",,,,
면목로,3차로,37.5611204,127.0786402,37.5607168,127.0784142,,,,218790203,,,,
면목로,3차로,37.5611204,127.0786402,37.56187,127.07906,,,,218790203,,,,
"['면목로', '동일로66길']",주거지 도로,37.5611204,127.0786402,37.5608484,127.078047,,,,"[789738648, 380764193]",,,,
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.5626871,127.0786975,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.5634038,127.0790976,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.562844,127.0790244,,,,380764194,,,,
면목로,3차로,37.5626805,127.0794987,37.56187,127.07906,,,,218790203,,,,
면목로,3차로,37.5626805,127.0794987,37.56316,127.07976,,,,218790203,,,,
면목로,주거지 도로,37.5626805,127.0794987,37.562844,127.0790244,,,,789738647,,,,
긴고랑로8길,주거지 도로,37.562844,127.0790244,37.5629097,127.0788302,,,,380764194,,,,
면목로,주거지 도로,37.562844,127.0790244,37.5626805,127.0794987,,,,789738647,,,,
긴고랑로8길,주거지 도로,37.562844,127.0790244,37.5625007,127.0785954,,,,380764195,,,,
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.5621195,127.0783812,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.5625911,127.0786426,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.562844,127.0790244,,,,380764195,,,,
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5623317,127.0777549,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5628379,127.0780359,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5625911,127.0786426,,,,380764196,,,,
긴고랑로8길,주거지 도로,37.5625911,127.0786426,37.5625007,127.0785954,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5625911,127.0786426,37.5626871,127.0786975,,,,380764185,,,,
긴고랑로6길,주거지 도로,37.5625911,127.0786426,37.5627945,127.0780106,,,,380764196,,,,
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5628379,127.0780359,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5636187,127.0784658,,,,380764184,,,,
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5626871,127.0786975,,,,380764197,,,,
긴고랑로8길,주거지 도로,37.5626871,127.0786975,37.5625911,127.0786426,,,,380764185,,,,
긴고랑로8길,주거지 도로,37.5626871,127.0786975,37.5629097,127.0788302,,,,380764185,,,,
긴고랑로6길,주거지 도로,37.5626871,127.0786975,37.5629058,127.0780738,,,,380764197,,,,
능동로41길,주거지 도로,37.5596715,127.0808784,37.5597035,127.080791,,,,380764198,,,,
능동로42길,주거지 도로,37.5596715,127.0808784,37.5596167,127.0810298,,,,380764199,,,True,
능동로,2차로,37.5596715,127.0808784,37.5588283,127.0804174,,,,516648936,,,,
능동로,2차로,37.5596715,127.0808784,37.560986,127.081601,,,,516648936,,,,
천호대로117길,주거지 도로,37.5581626,127.0851285,37.5574494,127.0852765,,,,380764211,,,,
천호대로117길,주거지 도로,37.5581626,127.0851285,37.5584163,127.085262,,,,380764215,,,,
긴고랑로10길,주거지 도로,37.5629354,127.080427,37.5616345,127.0797368,,,,380764200,,,,
긴고랑로,2차로,37.5629354,127.080427,37.56316,127.07976,,,,516648937,,,,
긴고랑로,2차로,37.5629354,127.080427,37.5627349,127.0810225,,,,516648937,,,,
능동로43길,주거지 도로,37.5616345,127.0797368,37.56187,127.07906,,,,380764179,,,True,
긴고랑로10길,주거지 도로,37.5616345,127.0797368,37.5603466,127.0790356,,,,380764200,,,,
긴고랑로10길,주거지 도로,37.5616345,127.0797368,37.5629354,127.080427,,,,380764200,,,,
능동로41길,주거지 도로,37.5603466,127.0790356,37.5601452,127.0795855,,,,380764198,,,,
긴고랑로10길,주거지 도로,37.5603466,127.0790356,37.5616345,127.0797368,,,,380764200,,,,
능동로41길,주거지 도로,37.5603466,127.0790356,37.56062,127.07836,,,,380764198,,,,
긴고랑로12길,주거지 도로,37.5627349,127.0810225,37.5614397,127.0802968,,,,380764201,,,,
